assessmentId,internalTaxonId,scientificName,code,name,note
119241826,119241824,Hynobius unisacculus,1.1,Site/area protection,NA
120128244,55052,Anomaloglossus beebei,1.1,Site/area protection,NA
120128244,55052,Anomaloglossus beebei,4.3,Awareness & communications,NA
120128244,55052,Anomaloglossus beebei,1.2,Resource & habitat protection,NA
120129386,125200843,Anomaloglossus degranvillei,3.4.1,Captive breeding/artificial propagation,NA
120327973,55524,Nesorohyla kanaima,1.2,Resource & habitat protection,NA
120327973,55524,Nesorohyla kanaima,1.1,Site/area protection,NA
120427704,56023,Stefania ackawaio,1.2,Resource & habitat protection,NA
120427704,56023,Stefania ackawaio,1.1,Site/area protection,NA
120465019,56024,Stefania ayangannae,1.2,Resource & habitat protection,NA
120465019,56024,Stefania ayangannae,1.1,Site/area protection,NA
120465782,56025,Stefania coxi,1.2,Resource & habitat protection,NA
120465782,56025,Stefania coxi,1.1,Site/area protection,NA
120467639,56034,Stefania roraimae,5.2,Policies and regulations,NA
123407446,88320892,Leptobrachella marmorata,1.2,Resource & habitat protection,NA
123407446,88320892,Leptobrachella marmorata,1.1,Site/area protection,NA
123469268,79076469,Leptobrachella sabahmontana,1.2,Resource & habitat protection,NA
123469268,79076469,Leptobrachella sabahmontana,2.1,Site/area management,NA
123693073,58370,Meristogenys jerboa,2.1,Site/area management,NA
123693312,58818,Philautus aurantium,2.1,Site/area management,NA
123693606,58838,Philautus erythrophthalmus,1.1,Site/area protection,NA
123693606,58838,Philautus erythrophthalmus,2.1,Site/area management,NA
123693772,58891,Philautus refugii,1.2,Resource & habitat protection,NA
123693772,58891,Philautus refugii,1.1,Site/area protection,NA
123694500,89250933,Meristogenys penrissenensis,1.2,Resource & habitat protection,NA
123694500,89250933,Meristogenys penrissenensis,1.1,Site/area protection,NA
125184463,125184151,Sachatamia electrops,2.1,Site/area management,NA
125184463,125184151,Sachatamia electrops,1.2,Resource & habitat protection,NA
125200500,125200267,Anomaloglossus blanci,3.4.1,Captive breeding/artificial propagation,NA
125200619,125200559,Anomaloglossus dewynteri,3.4.1,Captive breeding/artificial propagation,NA
130393975,130393378,Squatina guggenheim,3.1.1,Harvest management,NA
130393975,130393378,Squatina guggenheim,5.1.1,International level,NA
130393975,130393378,Squatina guggenheim,5.1.2,National level,NA
130393975,130393378,Squatina guggenheim,5.1.3,Sub-national level,NA
130393975,130393378,Squatina guggenheim,5.2,Policies and regulations,NA
130393975,130393378,Squatina guggenheim,5.3,Private sector standards & codes,NA
130393975,130393378,Squatina guggenheim,5.4.1,International level,NA
130393975,130393378,Squatina guggenheim,5.4.2,National level,NA
130393975,130393378,Squatina guggenheim,5.4.3,Sub-national level,NA
137083009,174591,Arthroleptis krokosua,2.1,Site/area management,NA
137083009,174591,Arthroleptis krokosua,5.4.3,Sub-national level,NA
137083009,174591,Arthroleptis krokosua,1.2,Resource & habitat protection,NA
137083009,174591,Arthroleptis krokosua,3.4.1,Captive breeding/artificial propagation,NA
137083009,174591,Arthroleptis krokosua,4.3,Awareness & communications,NA
138037921,138037908,Leptophryne javanica,2.1,Site/area management,NA
138037921,138037908,Leptophryne javanica,5.2,Policies and regulations,NA
138037921,138037908,Leptophryne javanica,4.3,Awareness & communications,NA
138037921,138037908,Leptophryne javanica,3.4.1,Captive breeding/artificial propagation,NA
141788242,18584848,Pristis pristis,6.1,Linked enterprises & livelihood alternatives,NA
141788242,18584848,Pristis pristis,5.4.3,Sub-national level,NA
141788242,18584848,Pristis pristis,5.4.2,National level,NA
141788242,18584848,Pristis pristis,5.4.1,International level,NA
141788242,18584848,Pristis pristis,1.2,Resource & habitat protection,NA
141788242,18584848,Pristis pristis,5.1.2,National level,NA
141788242,18584848,Pristis pristis,4.3,Awareness & communications,NA
141788242,18584848,Pristis pristis,4.2,Training,NA
141788242,18584848,Pristis pristis,1.1,Site/area protection,NA
141788242,18584848,Pristis pristis,3.1.2,Trade management,NA
141788242,18584848,Pristis pristis,3.1.1,Harvest management,NA
141789456,39389,Anoxypristis cuspidata,6.1,Linked enterprises & livelihood alternatives,NA
141789456,39389,Anoxypristis cuspidata,5.4.3,Sub-national level,NA
141789456,39389,Anoxypristis cuspidata,5.4.2,National level,NA
141789456,39389,Anoxypristis cuspidata,5.4.1,International level,NA
141789456,39389,Anoxypristis cuspidata,1.2,Resource & habitat protection,NA
141789456,39389,Anoxypristis cuspidata,5.1.2,National level,NA
141789456,39389,Anoxypristis cuspidata,4.3,Awareness & communications,NA
141789456,39389,Anoxypristis cuspidata,4.2,Training,NA
141789456,39389,Anoxypristis cuspidata,1.1,Site/area protection,NA
141789456,39389,Anoxypristis cuspidata,3.1.2,Trade management,NA
141789456,39389,Anoxypristis cuspidata,3.1.1,Harvest management,NA
141790455,39390,Pristis clavata,5.4.3,Sub-national level,NA
141790455,39390,Pristis clavata,5.4.2,National level,NA
141790455,39390,Pristis clavata,5.4.1,International level,NA
141790455,39390,Pristis clavata,1.2,Resource & habitat protection,NA
141790455,39390,Pristis clavata,5.1.2,National level,NA
141790455,39390,Pristis clavata,4.3,Awareness & communications,NA
141790455,39390,Pristis clavata,4.2,Training,NA
141790455,39390,Pristis clavata,1.1,Site/area protection,NA
141790455,39390,Pristis clavata,3.1.2,Trade management,NA
141791261,18175,Pristis pectinata,2.3,Habitat & natural process restoration,NA
141791261,18175,Pristis pectinata,3.1.1,Harvest management,NA
141791261,18175,Pristis pectinata,3.1.2,Trade management,NA
141791261,18175,Pristis pectinata,1.1,Site/area protection,NA
141791261,18175,Pristis pectinata,4.2,Training,NA
141791261,18175,Pristis pectinata,4.3,Awareness & communications,NA
141791261,18175,Pristis pectinata,5.1.2,National level,NA
141791261,18175,Pristis pectinata,5.1.3,Sub-national level,NA
141791261,18175,Pristis pectinata,1.2,Resource & habitat protection,NA
141791261,18175,Pristis pectinata,5.4.1,International level,NA
141791261,18175,Pristis pectinata,5.4.2,National level,NA
141791261,18175,Pristis pectinata,5.4.3,Sub-national level,NA
141791261,18175,Pristis pectinata,6.1,Linked enterprises & livelihood alternatives,NA
141792003,39393,Pristis zijsron,6.1,Linked enterprises & livelihood alternatives,NA
141792003,39393,Pristis zijsron,5.4.3,Sub-national level,NA
141792003,39393,Pristis zijsron,5.4.2,National level,NA
141792003,39393,Pristis zijsron,5.4.1,International level,NA
141792003,39393,Pristis zijsron,1.2,Resource & habitat protection,NA
141792003,39393,Pristis zijsron,5.1.2,National level,NA
141792003,39393,Pristis zijsron,4.3,Awareness & communications,NA
141792003,39393,Pristis zijsron,4.2,Training,NA
141792003,39393,Pristis zijsron,1.1,Site/area protection,NA
141792003,39393,Pristis zijsron,3.1.2,Trade management,NA
141792003,39393,Pristis zijsron,3.1.1,Harvest management,NA
143160628,9676,Hapalemur alaotrensis,2.1,Site/area management,NA
143160628,9676,Hapalemur alaotrensis,1.1,Site/area protection,NA
143160628,9676,Hapalemur alaotrensis,3.1.1,Harvest management,NA
143640471,16668,Peromyscus interparietalis,2.2,Invasive/problematic species control,NA
143640471,16668,Peromyscus interparietalis,1.1,Site/area protection,NA
143642485,16687,Peromyscus pseudocrinitus,2.2,Invasive/problematic species control,NA
143642485,16687,Peromyscus pseudocrinitus,1.1,Site/area protection,NA
143643850,16690,Peromyscus slevini,2.2,Invasive/problematic species control,NA
143643850,16690,Peromyscus slevini,1.1,Site/area protection,NA
143832449,187944,Tenualosa toli,3.4.1,Captive breeding/artificial propagation,NA
143832449,187944,Tenualosa toli,3.1.1,Harvest management,NA
143832449,187944,Tenualosa toli,5.4.2,National level,NA
143832449,187944,Tenualosa toli,5.2,Policies and regulations,NA
143832449,187944,Tenualosa toli,1.2,Resource & habitat protection,NA
143832449,187944,Tenualosa toli,3.2,Species recovery,NA
143836802,91349787,Clupeichthys bleekeri,1.2,Resource & habitat protection,NA
143838405,98471256,Clupeoides venulosus,1.2,Resource & habitat protection,NA
143838405,98471256,Clupeoides venulosus,2.3,Habitat & natural process restoration,NA
143838562,98471289,Clupeonella engrauliformis,5.1.1,International level,NA
143838562,98471289,Clupeonella engrauliformis,5.1.2,National level,NA
143838562,98471289,Clupeonella engrauliformis,5.4.2,National level,NA
143838562,98471289,Clupeonella engrauliformis,3.2,Species recovery,NA
143838562,98471289,Clupeonella engrauliformis,5.4.1,International level,NA
143838562,98471289,Clupeonella engrauliformis,3.1.1,Harvest management,NA
143838562,98471289,Clupeonella engrauliformis,5.2,Policies and regulations,NA
143838795,98471433,Clupeonella grimmi,3.2,Species recovery,NA
143838795,98471433,Clupeonella grimmi,5.1.2,National level,NA
143838795,98471433,Clupeonella grimmi,5.2,Policies and regulations,NA
143838795,98471433,Clupeonella grimmi,2.2,Invasive/problematic species control,NA
143838795,98471433,Clupeonella grimmi,5.1.1,International level,NA
143838795,98471433,Clupeonella grimmi,5.4.2,National level,NA
143838795,98471433,Clupeonella grimmi,3.1.1,Harvest management,NA
143838795,98471433,Clupeonella grimmi,5.4.1,International level,NA
143839033,98471539,Clupeonella muhlisi,1.2,Resource & habitat protection,NA
143839946,98836352,Sardinella tawilis,2.1,Site/area management,NA
143839946,98836352,Sardinella tawilis,3.1.1,Harvest management,NA
143840543,98894402,Coilia mystus,2.3,Habitat & natural process restoration,NA
143840543,98894402,Coilia mystus,3.1.1,Harvest management,NA
143840780,98895427,Coilia nasus,3.1.1,Harvest management,NA
143840780,98895427,Coilia nasus,2.3,Habitat & natural process restoration,NA
143842760,99086401,Thryssa rastrosa,1.1,Site/area protection,NA
143842760,99086401,Thryssa rastrosa,2.2,Invasive/problematic species control,NA
143863981,196674,Neoopisthopterus cubanus,1.2,Resource & habitat protection,NA
143863981,196674,Neoopisthopterus cubanus,1.1,Site/area protection,NA
145206345,195409,Epinephelus itajara,3.1.1,Harvest management,NA
503908,11797,Lepus castroviejoi,5.1.2,National level,NA
503908,11797,Lepus castroviejoi,5.1.1,International level,NA
503908,11797,Lepus castroviejoi,5.4.2,National level,NA
503908,11797,Lepus castroviejoi,2.1,Site/area management,NA
503908,11797,Lepus castroviejoi,2.2,Invasive/problematic species control,NA
503908,11797,Lepus castroviejoi,2.3,Habitat & natural process restoration,NA
503908,11797,Lepus castroviejoi,3.1.1,Harvest management,NA
2952954,41305,Lepus corsicanus,4.2,Training,NA
2952954,41305,Lepus corsicanus,4.3,Awareness & communications,NA
2952954,41305,Lepus corsicanus,3.4.1,Captive breeding/artificial propagation,NA
2952954,41305,Lepus corsicanus,3.3.1,Reintroduction,NA
2952954,41305,Lepus corsicanus,5.4.3,Sub-national level,NA
2952954,41305,Lepus corsicanus,5.1.1,International level,NA
2952954,41305,Lepus corsicanus,3.2,Species recovery,NA
2952954,41305,Lepus corsicanus,1.2,Resource & habitat protection,NA
2952954,41305,Lepus corsicanus,1.1,Site/area protection,NA
2952954,41305,Lepus corsicanus,3.1.1,Harvest management,NA
2952954,41305,Lepus corsicanus,2.1,Site/area management,NA
3057966,57330,Telmatobius ceiorum,2.2,Invasive/problematic species control,NA
3057966,57330,Telmatobius ceiorum,4.3,Awareness & communications,NA
3057966,57330,Telmatobius ceiorum,1.1,Site/area protection,NA
3059021,57347,Telmatobius laticeps,2.2,Invasive/problematic species control,NA
3059021,57347,Telmatobius laticeps,1.2,Resource & habitat protection,NA
3059021,57347,Telmatobius laticeps,4.3,Awareness & communications,NA
3059021,57347,Telmatobius laticeps,1.1,Site/area protection,NA
16925972,54899,Wolterstorffina parvipalmata,2.1,Site/area management,NA
16925972,54899,Wolterstorffina parvipalmata,1.2,Resource & habitat protection,NA
16925972,54899,Wolterstorffina parvipalmata,1.1,Site/area protection,NA
16925972,54899,Wolterstorffina parvipalmata,4.2,Training,NA
16925972,54899,Wolterstorffina parvipalmata,3.4.1,Captive breeding/artificial propagation,NA
16927723,178176,Morerella cyanophthalma,2.1,Site/area management,NA
16927723,178176,Morerella cyanophthalma,1.1,Site/area protection,NA
17922228,1807,Aotus griseimembra,4.3,Awareness & communications,NA
17922228,1807,Aotus griseimembra,2.1,Site/area management,NA
17922228,1807,Aotus griseimembra,3.4.1,Captive breeding/artificial propagation,NA
17924112,39924,Lagothrix flavicauda,4.1,Formal education,NA
17924112,39924,Lagothrix flavicauda,1.2,Resource & habitat protection,NA
17924112,39924,Lagothrix flavicauda,1.1,Site/area protection,NA
17924112,39924,Lagothrix flavicauda,3.1.1,Harvest management,NA
17924112,39924,Lagothrix flavicauda,2.1,Site/area management,NA
17924112,39924,Lagothrix flavicauda,4.3,Awareness & communications,NA
17927228,2993,Brachyteles arachnoides,2.1,Site/area management,NA
17927228,2993,Brachyteles arachnoides,2.3,Habitat & natural process restoration,NA
17927228,2993,Brachyteles arachnoides,3.4.1,Captive breeding/artificial propagation,NA
17927228,2993,Brachyteles arachnoides,3.1.1,Harvest management,NA
17927228,2993,Brachyteles arachnoides,1.1,Site/area protection,NA
17927482,2994,Brachyteles hypoxanthus,1.1,Site/area protection,NA
17927482,2994,Brachyteles hypoxanthus,2.1,Site/area management,NA
17927482,2994,Brachyteles hypoxanthus,2.3,Habitat & natural process restoration,NA
17927482,2994,Brachyteles hypoxanthus,4.3,Awareness & communications,NA
17927482,2994,Brachyteles hypoxanthus,3.4.1,Captive breeding/artificial propagation,NA
17927482,2994,Brachyteles hypoxanthus,3.2,Species recovery,NA
17928557,2276,Ateles belzebuth,3.1.1,Harvest management,NA
17928557,2276,Ateles belzebuth,2.1,Site/area management,NA
17928557,2276,Ateles belzebuth,4.3,Awareness & communications,NA
17929494,2283,Ateles paniscus,2.1,Site/area management,NA
17929494,2283,Ateles paniscus,3.1.1,Harvest management,NA
17929907,2282,Ateles marginatus,3.1.1,Harvest management,NA
17929907,2282,Ateles marginatus,1.1,Site/area protection,NA
17929907,2282,Ateles marginatus,2.1,Site/area management,NA
18363260,54429,Leptodactylodon blanci,1.2,Resource & habitat protection,NA
18363260,54429,Leptodactylodon blanci,1.1,Site/area protection,NA
18394420,58125,Phrynobatrachus manengoubensis,1.2,Resource & habitat protection,NA
18394420,58125,Phrynobatrachus manengoubensis,1.1,Site/area protection,NA
18394420,58125,Phrynobatrachus manengoubensis,3.4.1,Captive breeding/artificial propagation,NA
21948035,20295,Sminthopsis butleri,2.2,Invasive/problematic species control,NA
21948035,20295,Sminthopsis butleri,3.2,Species recovery,NA
21948035,20295,Sminthopsis butleri,2.1,Site/area management,NA
21948035,20295,Sminthopsis butleri,4.3,Awareness & communications,NA
22338391,14486,Nelsonia goldmani,1.1,Site/area protection,NA
22353461,12942,Megadontomys thomasi,1.2,Resource & habitat protection,NA
22353461,12942,Megadontomys thomasi,1.1,Site/area protection,NA
22363628,16683,Peromyscus ochraventer,2.1,Site/area management,NA
22365437,21783,Thomasomys monochromos,2.1,Site/area management,NA
45177499,11792,Lepus callotis,2.3,Habitat & natural process restoration,NA
45177499,11792,Lepus callotis,2.1,Site/area management,NA
45180356,19742,Romerolagus diazi,2.1,Site/area management,NA
45180356,19742,Romerolagus diazi,5.4.2,National level,NA
45180356,19742,Romerolagus diazi,3.4.2,Genome resource bank,NA
45180356,19742,Romerolagus diazi,3.4.1,Captive breeding/artificial propagation,NA
45180356,19742,Romerolagus diazi,4.3,Awareness & communications,NA
45180356,19742,Romerolagus diazi,3.2,Species recovery,NA
45180356,19742,Romerolagus diazi,4.2,Training,NA
45180356,19742,Romerolagus diazi,3.3.1,Reintroduction,NA
45180356,19742,Romerolagus diazi,4.1,Formal education,NA
45180356,19742,Romerolagus diazi,1.2,Resource & habitat protection,NA
45180356,19742,Romerolagus diazi,2.3,Habitat & natural process restoration,NA
45180356,19742,Romerolagus diazi,1.1,Site/area protection,NA
45181534,21212,Sylvilagus transitionalis,1.1,Site/area protection,NA
45181534,21212,Sylvilagus transitionalis,5.1.3,Sub-national level,NA
45181534,21212,Sylvilagus transitionalis,1.2,Resource & habitat protection,NA
45181534,21212,Sylvilagus transitionalis,3.2,Species recovery,NA
45181534,21212,Sylvilagus transitionalis,4.1,Formal education,NA
45181534,21212,Sylvilagus transitionalis,5.4.3,Sub-national level,NA
45181534,21212,Sylvilagus transitionalis,3.3.1,Reintroduction,NA
45181534,21212,Sylvilagus transitionalis,4.3,Awareness & communications,NA
45181534,21212,Sylvilagus transitionalis,3.4.1,Captive breeding/artificial propagation,NA
45181534,21212,Sylvilagus transitionalis,2.1,Site/area management,NA
45181534,21212,Sylvilagus transitionalis,2.3,Habitat & natural process restoration,NA
49339943,54461,Rhaebo atelopoides,2.1,Site/area management,NA
49363441,54918,Centrolene huilense,2.1,Site/area management,NA
49363441,54918,Centrolene huilense,1.2,Resource & habitat protection,NA
49363441,54918,Centrolene huilense,1.1,Site/area protection,NA
49364088,54926,Centrolene medemi,3.4.1,Captive breeding/artificial propagation,NA
49364088,54926,Centrolene medemi,1.1,Site/area protection,NA
49364088,54926,Centrolene medemi,1.2,Resource & habitat protection,NA
49364088,54926,Centrolene medemi,2.1,Site/area management,NA
49367566,54993,Centrolene solitaria,1.2,Resource & habitat protection,NA
49367566,54993,Centrolene solitaria,1.1,Site/area protection,NA
49367704,54923,Cochranella litoralis,2.1,Site/area management,NA
49367704,54923,Cochranella litoralis,1.1,Site/area protection,NA
49368662,55094,Colostethus imbricolus,2.1,Site/area management,NA
49368662,55094,Colostethus imbricolus,1.2,Resource & habitat protection,NA
49368662,55094,Colostethus imbricolus,1.1,Site/area protection,NA
49368921,55139,Leucostethus ramirezi,2.1,Site/area management,NA
53958839,55681,Charadrahyla trux,1.1,Site/area protection,NA
53958839,55681,Charadrahyla trux,1.2,Resource & habitat protection,NA
53976642,59187,Bolitoglossa oaxacensis,1.1,Site/area protection,NA
53976642,59187,Bolitoglossa oaxacensis,1.2,Resource & habitat protection,NA
53977016,59199,Bolitoglossa riletti,4.3,Awareness & communications,NA
53977016,59199,Bolitoglossa riletti,1.1,Site/area protection,NA
53977016,59199,Bolitoglossa riletti,1.2,Resource & habitat protection,NA
53977426,59216,Bolitoglossa veracrucis,2.1,Site/area management,NA
53977426,59216,Bolitoglossa veracrucis,1.1,Site/area protection,NA
53977426,59216,Bolitoglossa veracrucis,1.2,Resource & habitat protection,NA
68623788,60166,Glaucostegus granulatus,3.1.1,Harvest management,NA
68623788,60166,Glaucostegus granulatus,3.1.2,Trade management,NA
68623788,60166,Glaucostegus granulatus,3.2,Species recovery,NA
68623788,60166,Glaucostegus granulatus,1.1,Site/area protection,NA
68623788,60166,Glaucostegus granulatus,4.1,Formal education,NA
68623788,60166,Glaucostegus granulatus,4.2,Training,NA
68623788,60166,Glaucostegus granulatus,4.3,Awareness & communications,NA
68623788,60166,Glaucostegus granulatus,5.1.1,International level,NA
68623788,60166,Glaucostegus granulatus,2.1,Site/area management,NA
68623788,60166,Glaucostegus granulatus,5.1.2,National level,NA
68623995,104061138,Glaucostegus typus,3.1.1,Harvest management,NA
68623995,104061138,Glaucostegus typus,3.1.2,Trade management,NA
68623995,104061138,Glaucostegus typus,4.3,Awareness & communications,NA
68623995,104061138,Glaucostegus typus,5.1.1,International level,NA
68623995,104061138,Glaucostegus typus,5.1.2,National level,NA
68623995,104061138,Glaucostegus typus,2.1,Site/area management,NA
68623995,104061138,Glaucostegus typus,3.2,Species recovery,NA
68623995,104061138,Glaucostegus typus,1.1,Site/area protection,NA
68623995,104061138,Glaucostegus typus,4.1,Formal education,NA
68623995,104061138,Glaucostegus typus,4.2,Training,NA
68643043,41853,Rhynchobatus australiae,3.1.1,Harvest management,NA
68643043,41853,Rhynchobatus australiae,3.1.2,Trade management,NA
68643043,41853,Rhynchobatus australiae,1.1,Site/area protection,NA
68643043,41853,Rhynchobatus australiae,4.3,Awareness & communications,NA
68643043,41853,Rhynchobatus australiae,5.1.1,International level,NA
68643043,41853,Rhynchobatus australiae,5.1.2,National level,NA
68643043,41853,Rhynchobatus australiae,2.1,Site/area management,NA
68643043,41853,Rhynchobatus australiae,3.2,Species recovery,NA
68643043,41853,Rhynchobatus australiae,4.1,Formal education,NA
68643043,41853,Rhynchobatus australiae,4.2,Training,NA
79811120,56315,Alsodes hugoi,2.1,Site/area management,NA
79811120,56315,Alsodes hugoi,1.2,Resource & habitat protection,NA
79811120,56315,Alsodes hugoi,1.1,Site/area protection,NA
79813968,61800,Alsodes igneus,2.1,Site/area management,NA
79813968,61800,Alsodes igneus,1.2,Resource & habitat protection,NA
79813968,61800,Alsodes igneus,1.1,Site/area protection,NA
85856836,56399,Pristimantis aemulatus,2.1,Site/area management,NA
85857694,56542,Pristimantis cuentasi,2.1,Site/area management,NA
85857874,56523,Pristimantis corniger,1.2,Resource & habitat protection,NA
85857874,56523,Pristimantis corniger,1.1,Site/area protection,NA
85857874,56523,Pristimantis corniger,2.1,Site/area management,NA
85861808,56439,Pristimantis aurantiguttatus,2.1,Site/area management,NA
85863388,56615,Pristimantis gladiator,2.1,Site/area management,NA
85863388,56615,Pristimantis gladiator,1.1,Site/area protection,NA
85863388,56615,Pristimantis gladiator,1.2,Resource & habitat protection,NA
85863494,56628,Pristimantis grandiceps,2.1,Site/area management,NA
85863494,56628,Pristimantis grandiceps,1.2,Resource & habitat protection,NA
85863494,56628,Pristimantis grandiceps,1.1,Site/area protection,NA
85863798,56584,Pristimantis eriphus,1.2,Resource & habitat protection,NA
85863798,56584,Pristimantis eriphus,2.1,Site/area management,NA
85863798,56584,Pristimantis eriphus,1.1,Site/area protection,NA
85864008,56583,Pristimantis eremitus,2.1,Site/area management,NA
85864008,56583,Pristimantis eremitus,1.1,Site/area protection,NA
85864008,56583,Pristimantis eremitus,1.2,Resource & habitat protection,NA
85865354,56552,Pristimantis degener,1.1,Site/area protection,NA
85866977,54619,Rhinella cristinae,1.2,Resource & habitat protection,NA
85866977,54619,Rhinella cristinae,1.1,Site/area protection,NA
85872012,56885,Pristimantis ptochus,1.2,Resource & habitat protection,NA
85872012,56885,Pristimantis ptochus,1.1,Site/area protection,NA
85872462,56896,Pristimantis quinquagesimus,2.1,Site/area management,NA
85872462,56896,Pristimantis quinquagesimus,1.1,Site/area protection,NA
85872462,56896,Pristimantis quinquagesimus,1.2,Resource & habitat protection,NA
85873660,54968,Nymphargus luteopunctatus,2.1,Site/area management,NA
85877414,54911,Centrolene geckoideum,3.4.1,Captive breeding/artificial propagation,NA
85879807,57021,Pristimantis uisae,2.1,Site/area management,NA
85879807,57021,Pristimantis uisae,1.2,Resource & habitat protection,NA
85879807,57021,Pristimantis uisae,1.1,Site/area protection,NA
85883578,56987,Pristimantis susaguae,1.1,Site/area protection,NA
85883578,56987,Pristimantis susaguae,1.2,Resource & habitat protection,NA
85893306,55076,Silverstoneia erasmios,2.1,Site/area management,NA
85893306,55076,Silverstoneia erasmios,1.2,Resource & habitat protection,NA
85894021,55132,Hyloxalus pinguis,3.4.1,Captive breeding/artificial propagation,NA
85895106,57203,Niceforonia brunnea,1.2,Resource & habitat protection,NA
85895106,57203,Niceforonia brunnea,1.1,Site/area protection,NA
85895106,57203,Niceforonia brunnea,2.1,Site/area management,NA
85895786,55041,Hyloxalus abditaurantius,3.4.1,Captive breeding/artificial propagation,NA
85900776,55468,Hyloscirtus denticulentus,2.2,Invasive/problematic species control,NA
85900776,55468,Hyloscirtus denticulentus,2.1,Site/area management,NA
85900776,55468,Hyloscirtus denticulentus,1.2,Resource & habitat protection,NA
85903067,55601,Hyloscirtus piceigularis,2.1,Site/area management,NA
85903067,55601,Hyloscirtus piceigularis,1.2,Resource & habitat protection,NA
85903067,55601,Hyloscirtus piceigularis,1.1,Site/area protection,NA
85903935,55678,Hyloscirtus torrenticola,2.1,Site/area management,NA
85903935,55678,Hyloscirtus torrenticola,1.1,Site/area protection,NA
85903935,55678,Hyloscirtus torrenticola,1.2,Resource & habitat protection,NA
85905327,59640,Epicrionops columbianus,2.1,Site/area management,NA
85908274,61817,Pristimantis polemistes,2.1,Site/area management,NA
104020006,104019954,Rhynchobatus immaculatus,2.1,Site/area management,NA
104020006,104019954,Rhynchobatus immaculatus,5.1.2,National level,NA
104020006,104019954,Rhynchobatus immaculatus,5.1.1,International level,NA
104020006,104019954,Rhynchobatus immaculatus,4.3,Awareness & communications,NA
104020006,104019954,Rhynchobatus immaculatus,3.1.2,Trade management,NA
104020006,104019954,Rhynchobatus immaculatus,3.1.1,Harvest management,NA
104020006,104019954,Rhynchobatus immaculatus,3.2,Species recovery,NA
104020006,104019954,Rhynchobatus immaculatus,1.1,Site/area protection,NA
104020006,104019954,Rhynchobatus immaculatus,4.1,Formal education,NA
104020006,104019954,Rhynchobatus immaculatus,4.2,Training,NA
104057239,104050689,Glaucostegus cemiculus,3.1.1,Harvest management,NA
104057239,104050689,Glaucostegus cemiculus,3.1.2,Trade management,NA
104057239,104050689,Glaucostegus cemiculus,2.1,Site/area management,NA
104057239,104050689,Glaucostegus cemiculus,3.2,Species recovery,NA
104057239,104050689,Glaucostegus cemiculus,1.1,Site/area protection,NA
104057239,104050689,Glaucostegus cemiculus,4.1,Formal education,NA
104057239,104050689,Glaucostegus cemiculus,4.2,Training,NA
104057239,104050689,Glaucostegus cemiculus,4.3,Awareness & communications,NA
104057239,104050689,Glaucostegus cemiculus,5.1.1,International level,NA
104057239,104050689,Glaucostegus cemiculus,5.1.2,National level,NA
120045947,120045943,Pristimantis dorado,1.2,Resource & habitat protection,NA
120045947,120045943,Pristimantis dorado,1.1,Site/area protection,NA
121035795,39394,Rhynchobatus djiddensis,3.1.1,Harvest management,NA
121035795,39394,Rhynchobatus djiddensis,3.1.2,Trade management,NA
121035795,39394,Rhynchobatus djiddensis,3.2,Species recovery,NA
121035795,39394,Rhynchobatus djiddensis,1.1,Site/area protection,NA
121035795,39394,Rhynchobatus djiddensis,4.1,Formal education,NA
121035795,39394,Rhynchobatus djiddensis,4.2,Training,NA
121035795,39394,Rhynchobatus djiddensis,4.3,Awareness & communications,NA
121035795,39394,Rhynchobatus djiddensis,5.1.1,International level,NA
121035795,39394,Rhynchobatus djiddensis,5.1.2,National level,NA
121035795,39394,Rhynchobatus djiddensis,2.1,Site/area management,NA
124421912,41848,Rhina ancylostoma,3.2,Species recovery,NA
124421912,41848,Rhina ancylostoma,3.1.1,Harvest management,NA
124421912,41848,Rhina ancylostoma,1.1,Site/area protection,NA
124421912,41848,Rhina ancylostoma,5.1.2,National level,NA
124421912,41848,Rhina ancylostoma,3.1.2,Trade management,NA
124421912,41848,Rhina ancylostoma,4.3,Awareness & communications,NA
124421912,41848,Rhina ancylostoma,5.1.1,International level,NA
124421912,41848,Rhina ancylostoma,2.1,Site/area management,NA
124421912,41848,Rhina ancylostoma,4.1,Formal education,NA
124421912,41848,Rhina ancylostoma,4.2,Training,NA
124422344,41854,Rhynchobatus laevis,3.1.2,Trade management,NA
124422344,41854,Rhynchobatus laevis,3.1.1,Harvest management,NA
124422344,41854,Rhynchobatus laevis,4.3,Awareness & communications,NA
124422344,41854,Rhynchobatus laevis,5.1.1,International level,NA
124422344,41854,Rhynchobatus laevis,5.1.2,National level,NA
124422344,41854,Rhynchobatus laevis,2.1,Site/area management,NA
124422344,41854,Rhynchobatus laevis,3.2,Species recovery,NA
124422344,41854,Rhynchobatus laevis,1.1,Site/area protection,NA
124422344,41854,Rhynchobatus laevis,4.1,Formal education,NA
124422344,41854,Rhynchobatus laevis,4.2,Training,NA
124447244,60170,Glaucostegus obtusus,3.1.1,Harvest management,NA
124447244,60170,Glaucostegus obtusus,3.1.2,Trade management,NA
124447244,60170,Glaucostegus obtusus,3.2,Species recovery,NA
124447244,60170,Glaucostegus obtusus,1.1,Site/area protection,NA
124447244,60170,Glaucostegus obtusus,4.1,Formal education,NA
124447244,60170,Glaucostegus obtusus,4.2,Training,NA
124447244,60170,Glaucostegus obtusus,4.3,Awareness & communications,NA
124447244,60170,Glaucostegus obtusus,2.1,Site/area management,NA
124447244,60170,Glaucostegus obtusus,5.1.2,National level,NA
