assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
92794900,22678934,Melanoperdix niger,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Melanoperdix,niger,NA,NA,NA,"(Vigors, 1829)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
92799504,22679029,Arborophila mandellii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,mandellii,NA,NA,NA,"Hume, 1874",Vulnerable,C2a(i),3.1,Decreasing,Global
92800034,22679035,Arborophila rufipectus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,rufipectus,NA,NA,NA,"Boulton, 1932",Endangered,C2a(i),3.1,Decreasing,Global
92802107,22679063,Arborophila ardens,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,ardens,NA,NA,NA,"(Styan, 1892)",Vulnerable,"A2cd;B1ab(ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
92805668,22679172,Tragopan caboti,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tragopan,caboti,NA,NA,NA,"(Gould, 1857)",Vulnerable,C2a(i),3.1,Decreasing,Global
92806372,22679185,Lophophorus sclateri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophophorus,sclateri,NA,NA,NA,"Jerdon, 1870",Vulnerable,C2a(i),3.1,Decreasing,Global
92806697,22679192,Lophophorus lhuysii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophophorus,lhuysii,NA,NA,NA,"Geoffroy Saint-Hilaire, 1866",Vulnerable,C2a(i),3.1,Decreasing,Global
92808853,22679278,Lophura bulweri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,bulweri,NA,NA,NA,"(Sharpe, 1874)",Vulnerable,A2cd+3cd+4cd;C2a(i),3.1,Decreasing,Global
92809690,22679299,Crossoptilon mantchuricum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Crossoptilon,mantchuricum,NA,NA,NA,"Swinhoe, 1863",Vulnerable,C2a(i),3.1,Decreasing,Global
92812683,22679365,Polyplectron inopinatum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,inopinatum,NA,NA,NA,"(Rothschild,1903)",Vulnerable,"B1ab(ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
92813247,22679385,Polyplectron malacense,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,malacense,NA,NA,NA,"(Scopoli, 1786)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92814166,22679430,Afropavo congensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Afropavo,congensis,NA,NA,NA,"Chapin, 1936",Vulnerable,C2a(i),3.1,Decreasing,Global
92817099,22679514,Tympanuchus cupido,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tympanuchus,cupido,NA,NA,NA,"(Linnaeus, 1758)",Vulnerable,A2bcde+3bcde+4bcde,3.1,Decreasing,Global
92818303,22679545,Agelastes meleagrides,ANIMALIA,CHORDATA,GALLIFORMES,AVES,NUMIDIDAE,Agelastes,meleagrides,NA,NA,NA,"Bonaparte, 1850",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92819853,22679576,Dendrortyx barbatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Dendrortyx,barbatus,NA,NA,NA,"Gould, 1846",Vulnerable,"A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",3.1,Decreasing,Global
92822815,22679650,Odontophorus atrifrons,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Odontophorus,atrifrons,NA,NA,NA,"Allen, 1900",Vulnerable,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
92823350,22679663,Odontophorus melanonotus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Odontophorus,melanonotus,NA,NA,NA,"Gould, 1860",Vulnerable,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
92823892,22679673,Odontophorus dialeucos,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Odontophorus,dialeucos,NA,NA,NA,"Wetmore, 1963",Vulnerable,D2,3.1,Stable,Global
92825670,22679717,Cyrtonyx ocellatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Cyrtonyx,ocellatus,NA,NA,NA,"(Gould, 1837)",Vulnerable,A3cd,3.1,Decreasing,Global
92832782,22679869,Anser cygnoid,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,cygnoid,NA,NA,NA,"(Linnaeus, 1758)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
92836351,22679961,Cyanochen cyanoptera,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cyanochen,cyanoptera,NA,NA,NA,"(RÃ¼ppell, 1845)",Vulnerable,C2a(ii),3.1,Decreasing,Global
92844858,22680121,Hymenolaimus malacorhynchos,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Hymenolaimus,malacorhynchos,NA,NA,NA,"(Gmelin, 1789)",Endangered,C2a(i),3.1,Decreasing,Global
92845212,22680127,Salvadorina waigiuensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Salvadorina,waigiuensis,NA,NA,NA,"Rothschild & Hartert, 1894",Vulnerable,C2a(ii),3.1,Decreasing,Global
92849560,22680214,Anas luzonica,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,luzonica,NA,NA,NA,"Fraser, 1839",Vulnerable,A2bcd,3.1,Decreasing,Global
92850618,22680225,Anas melleri,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,melleri,NA,NA,NA,"P.L. Sclater, 1865",Endangered,C2a(ii),3.1,Decreasing,Global
92852755,22680252,Anas bernieri,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,bernieri,NA,NA,NA,"(Hartlaub, 1860)",Endangered,C2a(ii),3.1,Decreasing,Global
92853554,22680280,Anas aucklandica,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,aucklandica,NA,NA,NA,"(Gray, 1844)",Vulnerable,D1,3.1,Stable,Global
92854679,22680306,Anas eatoni,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,eatoni,NA,NA,NA,"(Sharpe, 1875)",Vulnerable,A3e,3.1,Decreasing,Global
92866714,22680572,Turnix olivii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,olivii,NA,NA,NA,"Robinson, 1900",Endangered,B2ac(ii),3.1,Unknown,Global
92874382,22680723,Picumnus spilogaster,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picumnus,spilogaster,NA,NA,NA,"Sundevall, 1866",Vulnerable,A3c,3.1,Decreasing,Global
92875031,22680733,Picumnus steindachneri,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picumnus,steindachneri,NA,NA,NA,"Taczanowski, 1882",Endangered,A3c,3.1,Decreasing,Global
92875297,22680736,Picumnus varzeae,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picumnus,varzeae,NA,NA,NA,"Snethlage, 1912",Endangered,A3c,3.1,Stable,Global
92900717,22681293,Colaptes fernandinae,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Colaptes,fernandinae,NA,NA,NA,"Vigors, 1827",Vulnerable,"A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i);D1",3.1,Decreasing,Global
92902924,22681360,Celeus galeatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Celeus,galeatus,NA,NA,NA,"(Temminck, 1822)",Vulnerable,A2c+3c+4c; C2a(i),3.1,Decreasing,Global
92905800,22681417,Campephilus imperialis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Campephilus,imperialis,NA,NA,NA,"(Gould, 1832)",Critically Endangered,D,3.1,Unknown,Global
92911785,22681585,Mulleripicus pulverulentus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Mulleripicus,pulverulentus,NA,NA,NA,"(Temminck, 1826)",Vulnerable,A2bc,3.1,Decreasing,Global
92922084,22681832,Lybius chaplini,ANIMALIA,CHORDATA,PICIFORMES,AVES,LYBIIDAE,Lybius,chaplini,NA,NA,NA,"Clarke, 1920",Vulnerable,C1+2a(i),3.1,Decreasing,Global
92925684,22681914,Capito hypoleucus,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Capito,hypoleucus,NA,NA,NA,"Salvin, 1897",Vulnerable,C2a(i),3.1,Decreasing,Global
92925988,22681917,Capito dayi,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Capito,dayi,NA,NA,NA,"Cherrie, 1916",Vulnerable,A3c,3.1,Decreasing,Global
92926214,22681920,Capito quinticolor,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Capito,quinticolor,NA,NA,NA,"Elliot, 1865",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
92932045,22682153,Ramphastos tucanus,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,tucanus,NA,NA,NA,"Linnaeus, 1758",Vulnerable,A4cd,3.1,Decreasing,Global
92934956,22682206,Galbula pastazae,ANIMALIA,CHORDATA,PICIFORMES,AVES,GALBULIDAE,Galbula,pastazae,NA,NA,NA,"Taczanowski & Berlepsch, 1885",Vulnerable,C2a(i),3.1,Decreasing,Global
92946182,22682444,Anthracoceros marchei,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Anthracoceros,marchei,NA,NA,NA,"Oustalet, 1885",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92948264,22682491,Penelopides mindorensis,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Penelopides,mindorensis,NA,NA,NA,"Steere, 1890",Endangered,C2a(i),3.1,Decreasing,Global
92948577,22682494,Penelopides panini,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Penelopides,panini,NA,NA,NA,"(Boddaert, 1783)",Endangered,A2cd+4cd;C2a(i),3.1,Decreasing,Global
92954374,22682627,Ceratogymna elata,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Ceratogymna,elata,NA,NA,NA,"(Temminck, 1831)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92955067,22682638,Bucorvus leadbeateri,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Bucorvus,leadbeateri,NA,NA,NA,"(Vigors, 1825)",Vulnerable,A4bcd,3.1,Decreasing,Global
92962218,22682824,Apalharpactes reinwardtii,ANIMALIA,CHORDATA,TROGONIFORMES,AVES,TROGONIDAE,Apalharpactes,reinwardtii,NA,NA,NA,"(Temminck, 1822)",Vulnerable,C2a(i),3.1,Decreasing,Global
92969638,22682931,Brachypteracias leptosomus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,BRACHYPTERACIIDAE,Brachypteracias,leptosomus,NA,NA,NA,"(Lesson, 1833)",Vulnerable,A3bcd,3.1,Decreasing,Global
92969930,22682937,Geobiastes squamiger,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,BRACHYPTERACIIDAE,Geobiastes,squamiger,NA,NA,NA,"(Lafresnaye, 1838)",Vulnerable,A3c,3.1,Decreasing,Global
92970628,22682969,Uratelornis chimaera,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,BRACHYPTERACIIDAE,Uratelornis,chimaera,NA,NA,NA,"Rothschild, 1895",Vulnerable,A3cd,3.1,Decreasing,Global
92971734,22682989,Electron carinatum,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Electron,carinatum,NA,NA,NA,"(Du Bus & Gisignies, 1847)",Vulnerable,C2a(i),3.1,Decreasing,Global
92983266,22683291,Todiramphus winchelli,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,winchelli,NA,NA,NA,"(Sharpe, 1877)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
92985424,22683387,Todiramphus funebris,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,funebris,NA,NA,NA,"Bonaparte, 1850",Vulnerable,C2a(ii),3.1,Decreasing,Global
92987289,22683465,Todiramphus ruficollaris,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,ruficollaris,NA,NA,NA,"(Holyoak, 1974)",Vulnerable,D1+2,3.1,Stable,Global
92989371,22683542,Actenoides hombroni,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Actenoides,hombroni,NA,NA,NA,"(Bonaparte, 1850)",Vulnerable,C2a(i),3.1,Decreasing,Global
92990440,22683582,Tanysiptera ellioti,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Tanysiptera,ellioti,NA,NA,NA,"Sharpe, 1970",Vulnerable,D1,3.1,Stable,Global
93015295,22684123,Phaenicophaeus pyrrhocephalus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Phaenicophaeus,pyrrhocephalus,NA,NA,NA,"(Pennant, 1769)",Vulnerable,C2a(i),3.1,Decreasing,Global
93019406,22684222,Centropus rectunguis,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,rectunguis,NA,NA,NA,"Strickland, 1847",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
93020531,22684236,Centropus nigrorufus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,nigrorufus,NA,NA,NA,"(Cuvier, 1817)",Vulnerable,C2a(i),3.1,Decreasing,Global
93021858,22684257,Centropus chlororhynchos,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,chlororhynchos,NA,NA,NA,"Blyth, 1849",Vulnerable,"B1ab(i,ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
93026551,22684340,Coccyzus ferrugineus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coccyzus,ferrugineus,NA,NA,NA,"Gould, 1843",Vulnerable,D1+2,3.1,Stable,Global
93031597,22684473,Neomorphus radiolosus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Neomorphus,radiolosus,NA,NA,NA,"Sclater & Salvin, 1878",Endangered,C2a(i),3.1,Decreasing,Global
93032979,22684502,Eos histrio,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eos,histrio,NA,NA,NA,"(MÃ¼ller, 1776)",Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
93033923,22684519,Eos cyanogenia,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eos,cyanogenia,NA,NA,NA,"Bonaparte, 1850",Vulnerable,C2a(ii),3.1,Decreasing,Global
93036702,22684586,Lorius domicella,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Lorius,domicella,NA,NA,NA,"(Linnaeus, 1758)",Endangered,C2a(i),3.1,Decreasing,Global
93038207,22684630,Vini kuhlii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Vini,kuhlii,NA,NA,NA,"(Vigors, 1824)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
93038560,22684636,Vini stepheni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Vini,stepheni,NA,NA,NA,"(North, 1908)",Vulnerable,D1+2,3.1,Stable,Global
93040090,22684661,Charmosyna palmarum,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Charmosyna,palmarum,NA,NA,NA,"(Gmelin, 1788)",Vulnerable,"B1b(iii,v)c(ii,iii); C2a(i)",3.1,Decreasing,Global
93043870,22684727,Zanda baudinii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Zanda,baudinii,NA,NA,NA,"(Lear, 1832)",Endangered,A3cde,3.1,Decreasing,Global
93044196,22684733,Zanda latirostris,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Zanda,latirostris,NA,NA,NA,"(Carnaby, 1948)",Endangered,A2bcde,3.1,Decreasing,Global
93046425,22684784,Cacatua moluccensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,moluccensis,NA,NA,NA,"(Gmelin, 1788)",Vulnerable,A2cd+3cd+4cd;C2a(ii),3.1,Decreasing,Global
93049267,22684840,Nestor meridionalis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Nestor,meridionalis,NA,NA,NA,"(Gmelin, 1788)",Endangered,A2ce+3be+4be,3.1,Decreasing,Global
93052745,22684964,Prioniturus platenae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prioniturus,platenae,NA,NA,NA,"Blasius, 1888",Vulnerable,"A2cd+3cd+4cd;B1ab(ii,iii,v)",3.1,Decreasing,Global
93055895,22685029,Prosopeia splendens,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prosopeia,splendens,NA,NA,NA,"(Peale, 1848)",Vulnerable,C2a(ii),3.1,Decreasing,Global
93060760,22685150,Psephotellus chrysopterygius,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psephotellus,chrysopterygius,NA,NA,NA,"(Gould, 1858)",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
93061319,22685162,Cyanoramphus unicolor,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,unicolor,NA,NA,NA,"(Lear, 1831)",Vulnerable,D2,3.1,Stable,Global
93062058,22685185,Eunymphicus cornutus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eunymphicus,cornutus,NA,NA,NA,"(Gmelin, 1788)",Vulnerable,C2a(ii),3.1,Increasing,Global
93069915,22685360,Agapornis nigrigenis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Agapornis,nigrigenis,NA,NA,NA,"Sclater, 1906",Vulnerable,C2a(ii),3.1,Decreasing,Global
93077457,22685516,Anodorhynchus hyacinthinus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Anodorhynchus,hyacinthinus,NA,NA,NA,"(Latham, 1790)",Vulnerable,A2cd; C2a(ii),3.1,Decreasing,Global
93079238,22685548,Ara militaris,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,militaris,NA,NA,NA,"(Linnaeus, 1766)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
93079606,22685553,Ara ambiguus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,ambiguus,NA,NA,NA,"(Bechstein, 1811)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
93083306,22685690,Psittacara euops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacara,euops,NA,NA,NA,"(Wagler, 1832)",Vulnerable,C2a(i),3.1,Decreasing,Global
93083622,22685695,Psittacara chloropterus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacara,chloropterus,NA,NA,NA,"(SouancÃ©, 1856)",Vulnerable,"B1ab(i,ii,iii,v); C2a(i)",3.1,Decreasing,Global
93085777,22685755,Leptosittaca branickii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Leptosittaca,branickii,NA,NA,NA,"Berlepsch & Stolzmann, 1894",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
93086137,22685760,Ognorhynchus icterotis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ognorhynchus,icterotis,NA,NA,NA,"(Massena & SouancÃ©, 1854)",Endangered,D,3.1,Increasing,Global
93087500,22685783,Pyrrhura cruentata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,cruentata,NA,NA,NA,"(Wied, 1820)",Vulnerable,"A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",3.1,Decreasing,Global
93088273,22685797,Pyrrhura lepida,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,lepida,NA,NA,NA,"(Wagler, 1832)",Vulnerable,A3c,3.1,Decreasing,Global
93088518,22685812,Pyrrhura perlata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,perlata,NA,NA,NA,"(Spix, 1824)",Vulnerable,A3c,3.1,Stable,Global
93088933,22685836,Pyrrhura viridicata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,viridicata,NA,NA,NA,"Todd, 1913",Endangered,"B1ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
93089958,22685860,Pyrrhura albipectus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,albipectus,NA,NA,NA,"Chapman, 1914",Vulnerable,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
93090241,22685867,Pyrrhura calliptera,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,calliptera,NA,NA,NA,"(Massena & SouancÃ©, 1854)",Vulnerable,"A2cd+3cd+4cd;B1ab(i,ii,iii,v)",3.1,Decreasing,Global
93092239,22685919,Bolborhynchus ferrugineifrons,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Bolborhynchus,ferrugineifrons,NA,NA,NA,"(Lawrence, 1880)",Vulnerable,"B1ab(iii,v);C2a(i);D2",3.1,Decreasing,Global
93093666,22685952,Forpus xanthops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Forpus,xanthops,NA,NA,NA,"(Salvin, 1895)",Vulnerable,D1+2,3.1,Stable,Global
93094507,22685966,Brotogeris pyrrhoptera,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Brotogeris,pyrrhoptera,NA,NA,NA,"(Latham, 1801)",Endangered,A2cd,3.1,Decreasing,Global
93097352,22686037,Touit melanonotus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,melanonotus,NA,NA,NA,"(Wied, 1820)",Vulnerable,C2a(i),3.1,Decreasing,Global
93097618,22686054,Touit surdus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,surdus,NA,NA,NA,"(Kuhl, 1820)",Vulnerable,A2c+3c+4c;C2a(i),3.1,Decreasing,Global
93097913,22686066,Touit stictopterus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,stictopterus,NA,NA,NA,"(Sclater, 1862)",Vulnerable,A3c; C2a(i); D1,3.1,Decreasing,Global
93099817,22686145,Pyrilia vulturina,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrilia,vulturina,NA,NA,NA,"(Kuhl, 1820)",Vulnerable,A3c,3.1,Decreasing,Global
93100213,22686158,Hapalopsittaca amazonina,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Hapalopsittaca,amazonina,NA,NA,NA,"(Des Murs, 1845)",Vulnerable,C2a(i),3.1,Decreasing,Global
93100803,22686168,Hapalopsittaca pyrrhops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Hapalopsittaca,pyrrhops,NA,NA,NA,"(Salvin, 1876)",Vulnerable,A2c+3c+4c;B1ab(v);C2a(i),3.1,Decreasing,Global
93102664,22686209,Amazona collaria,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,collaria,NA,NA,NA,"(Linnaeus, 1758)",Vulnerable,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
93103000,22686215,Amazona ventralis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,ventralis,NA,NA,NA,"(MÃ¼ller, 1776)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
93103793,22686231,Amazona agilis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,agilis,NA,NA,NA,"(Linnaeus, 1758)",Vulnerable,"A3c; B1ab(i,ii,iii,v)",3.1,Decreasing,Global
93104452,22686246,Amazona tucumana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,tucumana,NA,NA,NA,"(Cabanis, 1885)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
93104759,22686251,Amazona pretrei,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,pretrei,NA,NA,NA,"(Temminck, 1830)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
93109549,22686387,Amazona versicolor,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,versicolor,NA,NA,NA,"(MÃ¼ller, 1776)",Vulnerable,D1+2,3.1,Increasing,Global
93109808,22686395,Amazona arausiaca,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,arausiaca,NA,NA,NA,"(MÃ¼ller, 1776)",Vulnerable,D1+2,3.1,Increasing,Global
93110079,22686403,Amazona guildingii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,guildingii,NA,NA,NA,"(Vigors, 1837)",Vulnerable,D1+2,3.1,Increasing,Global
93115060,22686507,Aerodramus elaphrus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Aerodramus,elaphrus,NA,NA,NA,"(Oberholser, 1906)",Vulnerable,D2,3.1,Stable,Global
93118034,22686581,Aerodramus sawtelli,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Aerodramus,sawtelli,NA,NA,NA,"Holyoak, 1974",Vulnerable,D1+2,3.1,Stable,Global
93136327,22687026,Glaucis dohrnii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Glaucis,dohrnii,NA,NA,NA,"(Bourcier & Mulsant, 1852)",Endangered,"B1ab(ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
93138716,22687086,Campylopterus phainopeplus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Campylopterus,phainopeplus,NA,NA,NA,"Salvin & Godman, 1879",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
93144200,22687187,Lophornis gouldii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lophornis,gouldii,NA,NA,NA,"(Lesson, 1833)",Vulnerable,A3c,3.1,Unknown,Global
